id,url_id,user_id,event_type,timestamp,details
992,992,307,created,2025-11-28 13:59:24,"{""short_code"":""4BIJUN"",""original_url"":""https://hackstack.io/calm/signal/992""}"
993,993,89,created,2025-12-29 11:03:13,"{""short_code"":""pUOu7k"",""original_url"":""https://example.com/rapid/trail/993""}"
994,994,137,created,2025-04-26 23:27:39,"{""short_code"":""a0Aa9z"",""original_url"":""https://opswise.net/young/anchor/994""}"
995,995,362,created,2025-01-11 00:56:16,"{""short_code"":""R6rVVr"",""original_url"":""https://example.com/ember/kernel/995""}"
996,996,199,created,2026-01-22 16:58:33,"{""short_code"":""9QYxlu"",""original_url"":""https://hackstack.io/ivory/pioneer/996""}"
997,997,136,created,2025-09-11 11:56:13,"{""short_code"":""b5rGTe"",""original_url"":""https://relay.cloud/keen/canyon/997""}"
998,998,121,created,2025-03-23 02:59:56,"{""short_code"":""PFrHNc"",""original_url"":""https://seeded.app/forest/uplink/998""}"
999,999,79,created,2025-08-29 17:30:47,"{""short_code"":""Re9iGZ"",""original_url"":""https://example.com/young/beacon/999""}"
1000,1000,327,created,2025-06-25 18:52:12,"{""short_code"":""TKrvHl"",""original_url"":""https://example.com/tidy/island/1000""}"
1001,1001,389,created,2025-10-19 15:23:40,"{""short_code"":""dZ64Mb"",""original_url"":""https://relay.cloud/young/delta/1001""}"
1002,1002,338,created,2025-08-17 09:00:29,"{""short_code"":""an1lp5"",""original_url"":""https://relay.cloud/harbor/kernel/1002""}"
1003,1003,237,created,2026-01-17 13:39:14,"{""short_code"":""uGOF6V"",""original_url"":""https://seeded.app/jade/canyon/1003""}"
1004,1004,292,created,2025-07-15 05:23:39,"{""short_code"":""U1opmR"",""original_url"":""https://hackstack.io/jade/quartz/1004""}"
1005,1005,22,created,2025-12-28 09:41:14,"{""short_code"":""sEYHDA"",""original_url"":""https://seeded.app/brisk/meadow/1005""}"
1006,1006,3,created,2025-10-28 06:28:05,"{""short_code"":""kjBq2A"",""original_url"":""https://example.com/young/delta/1006""}"
1007,1007,155,created,2025-05-25 06:11:56,"{""short_code"":""WVBuU0"",""original_url"":""https://hackstack.io/cobalt/quartz/1007""}"
1008,1008,337,created,2025-01-17 02:31:20,"{""short_code"":""uhvB3K"",""original_url"":""https://seeded.app/calm/uplink/1008""}"
1009,1009,149,created,2025-08-04 06:53:23,"{""short_code"":""EnpHT6"",""original_url"":""https://acme.dev/forest/anchor/1009""}"
1010,1010,221,created,2025-01-05 00:03:16,"{""short_code"":""oERXNS"",""original_url"":""https://hackstack.io/amber/garden/1010""}"
1011,1011,174,created,2026-01-08 11:35:30,"{""short_code"":""38fKdK"",""original_url"":""https://opswise.net/lively/signal/1011""}"
1012,1012,45,created,2025-07-14 03:01:38,"{""short_code"":""jQWmby"",""original_url"":""https://seeded.app/rapid/valley/1012""}"
1013,1013,23,created,2025-05-02 23:52:56,"{""short_code"":""iUtSFP"",""original_url"":""https://hackstack.io/tidy/journey/1013""}"
1014,1014,220,created,2025-05-15 04:24:20,"{""short_code"":""RSFDTa"",""original_url"":""https://acme.dev/clear/pioneer/1014""}"
1015,1015,126,created,2025-11-14 00:26:45,"{""short_code"":""sZCaHe"",""original_url"":""https://relay.cloud/navy/signal/1015""}"
1016,1016,305,created,2025-11-10 13:29:43,"{""short_code"":""h85CaJ"",""original_url"":""https://acme.dev/silver/river/1016""}"
1017,1017,389,created,2025-10-26 02:51:50,"{""short_code"":""pAcCwq"",""original_url"":""https://seeded.app/forest/beacon/1017""}"
1018,1018,325,created,2025-02-26 12:09:32,"{""short_code"":""xH7qjO"",""original_url"":""https://seeded.app/clear/canyon/1018""}"
1019,1019,38,created,2025-11-06 13:21:36,"{""short_code"":""ByzXFc"",""original_url"":""https://example.com/opal/valley/1019""}"
1020,1020,259,created,2025-12-29 02:01:10,"{""short_code"":""V1ZC1M"",""original_url"":""https://relay.cloud/keen/delta/1020""}"
1021,1021,203,created,2025-11-19 11:43:40,"{""short_code"":""ln9Uze"",""original_url"":""https://acme.dev/dawn/field/1021""}"
1022,1022,93,created,2025-02-10 21:15:15,"{""short_code"":""kkptYZ"",""original_url"":""https://relay.cloud/keen/delta/1022""}"
1023,1023,287,created,2025-02-11 04:45:11,"{""short_code"":""ub2Du6"",""original_url"":""https://example.com/opal/delta/1023""}"
1024,1024,22,created,2025-01-03 16:47:20,"{""short_code"":""HZENrO"",""original_url"":""https://seeded.app/forest/field/1024""}"
1025,1025,39,created,2025-02-27 11:43:28,"{""short_code"":""zJHd1R"",""original_url"":""https://relay.cloud/ember/orbit/1025""}"
1026,1026,288,created,2025-01-16 01:32:09,"{""short_code"":""PRjRqs"",""original_url"":""https://hackstack.io/cobalt/quartz/1026""}"
1027,1027,166,created,2026-02-18 17:48:02,"{""short_code"":""81qqep"",""original_url"":""https://relay.cloud/ember/signal/1027""}"
1028,1028,396,created,2025-05-22 13:51:57,"{""short_code"":""OX0qQX"",""original_url"":""https://example.com/rapid/river/1028""}"
1029,1029,304,created,2025-08-30 17:22:00,"{""short_code"":""Vp39KO"",""original_url"":""https://acme.dev/amber/pioneer/1029""}"
1030,1030,380,created,2026-02-05 07:02:49,"{""short_code"":""K8kNvt"",""original_url"":""https://relay.cloud/warm/garden/1030""}"
1031,1031,13,created,2026-01-24 12:21:27,"{""short_code"":""auHVYz"",""original_url"":""https://hackstack.io/vivid/meadow/1031""}"
1032,1032,47,created,2025-07-27 18:14:39,"{""short_code"":""ANn5VT"",""original_url"":""https://example.com/proud/canyon/1032""}"
1033,1033,324,created,2025-10-27 03:04:05,"{""short_code"":""OVCcZC"",""original_url"":""https://acme.dev/young/quartz/1033""}"
1034,1034,99,created,2025-07-28 17:53:11,"{""short_code"":""fTDarA"",""original_url"":""https://opswise.net/harbor/river/1034""}"
1035,1035,23,created,2025-03-09 15:52:33,"{""short_code"":""pf9TPP"",""original_url"":""https://seeded.app/tidy/zenith/1035""}"
1036,1036,97,created,2025-02-27 04:06:40,"{""short_code"":""XmTEpM"",""original_url"":""https://relay.cloud/brisk/orbit/1036""}"
1037,1037,15,created,2025-05-28 12:46:29,"{""short_code"":""MWUQB1"",""original_url"":""https://seeded.app/tidy/orbit/1037""}"
1038,1038,342,created,2025-09-02 05:49:27,"{""short_code"":""eYElTk"",""original_url"":""https://relay.cloud/ivory/pioneer/1038""}"
1039,1039,240,created,2025-08-21 07:05:39,"{""short_code"":""lzBb3P"",""original_url"":""https://seeded.app/keen/canyon/1039""}"
1040,1040,209,created,2025-06-23 06:53:30,"{""short_code"":""1WiwgK"",""original_url"":""https://opswise.net/proud/signal/1040""}"
1041,1041,219,created,2025-04-20 02:25:25,"{""short_code"":""TqPKz8"",""original_url"":""https://seeded.app/urban/canyon/1041""}"
1042,1042,377,created,2025-09-12 01:05:24,"{""short_code"":""w1R1ab"",""original_url"":""https://acme.dev/clear/anchor/1042""}"
1043,1043,186,created,2026-01-13 06:35:53,"{""short_code"":""tgdI8O"",""original_url"":""https://relay.cloud/ember/meadow/1043""}"
1044,1044,181,created,2025-02-24 22:17:44,"{""short_code"":""WMNXmb"",""original_url"":""https://opswise.net/warm/delta/1044""}"
1045,1045,29,created,2025-10-19 18:26:47,"{""short_code"":""GEfTS1"",""original_url"":""https://acme.dev/lively/canyon/1045""}"
1046,1046,322,created,2025-04-18 11:54:37,"{""short_code"":""MkhmlI"",""original_url"":""https://opswise.net/silver/uplink/1046""}"
1047,1047,215,created,2025-04-15 04:39:47,"{""short_code"":""ivMShj"",""original_url"":""https://relay.cloud/calm/valley/1047""}"
1048,1048,61,created,2025-08-28 10:36:19,"{""short_code"":""zNsyk1"",""original_url"":""https://relay.cloud/proud/canyon/1048""}"
1049,1049,361,created,2025-10-25 05:57:49,"{""short_code"":""KdejIN"",""original_url"":""https://seeded.app/clear/lagoon/1049""}"
1050,1050,372,created,2025-11-23 13:47:42,"{""short_code"":""e8TwZJ"",""original_url"":""https://opswise.net/mellow/harvest/1050""}"
1051,1051,254,created,2025-05-29 12:37:35,"{""short_code"":""rJ1aBn"",""original_url"":""https://opswise.net/vivid/garden/1051""}"
1052,1052,56,created,2025-02-03 06:33:17,"{""short_code"":""d7k2Ay"",""original_url"":""https://seeded.app/warm/field/1052""}"
1053,1053,329,created,2025-09-03 05:30:47,"{""short_code"":""LNPRQc"",""original_url"":""https://hackstack.io/navy/lagoon/1053""}"
1054,1054,240,created,2025-03-18 11:28:53,"{""short_code"":""i4Vtf6"",""original_url"":""https://seeded.app/vivid/garden/1054""}"
1055,1055,385,created,2025-05-19 06:32:40,"{""short_code"":""n4fKYV"",""original_url"":""https://seeded.app/keen/canyon/1055""}"
1056,1056,89,created,2025-03-02 01:33:22,"{""short_code"":""TxdLJH"",""original_url"":""https://relay.cloud/young/harvest/1056""}"
1057,1057,49,created,2025-10-20 23:36:23,"{""short_code"":""AkDL2m"",""original_url"":""https://relay.cloud/urban/yard/1057""}"
1058,1058,79,created,2025-07-27 11:05:43,"{""short_code"":""cse5rc"",""original_url"":""https://relay.cloud/dawn/lagoon/1058""}"
1059,1059,74,created,2025-12-03 04:27:45,"{""short_code"":""DdWTW1"",""original_url"":""https://hackstack.io/vivid/kernel/1059""}"
1060,1060,288,created,2025-01-05 19:22:44,"{""short_code"":""E5k0CA"",""original_url"":""https://opswise.net/warm/beacon/1060""}"
1061,1061,120,created,2025-01-13 05:51:18,"{""short_code"":""hrXoYi"",""original_url"":""https://relay.cloud/proud/quartz/1061""}"
1062,1062,335,created,2025-12-09 02:04:35,"{""short_code"":""6pLR2s"",""original_url"":""https://hackstack.io/vivid/beacon/1062""}"
1063,1063,191,created,2025-01-28 00:19:41,"{""short_code"":""KNe8ri"",""original_url"":""https://relay.cloud/dawn/delta/1063""}"
1064,1064,344,created,2025-11-21 18:01:35,"{""short_code"":""LACnEe"",""original_url"":""https://relay.cloud/amber/river/1064""}"
1065,1065,319,created,2025-02-08 08:22:34,"{""short_code"":""rFdXqp"",""original_url"":""https://example.com/urban/river/1065""}"
1066,1066,31,created,2025-04-24 08:21:14,"{""short_code"":""WS6VWb"",""original_url"":""https://example.com/ember/pioneer/1066""}"
1067,1067,347,created,2025-12-16 14:31:28,"{""short_code"":""4sDZGb"",""original_url"":""https://relay.cloud/proud/field/1067""}"
1068,1068,226,created,2025-03-17 01:33:38,"{""short_code"":""Fibftj"",""original_url"":""https://relay.cloud/clear/island/1068""}"
1069,1069,225,created,2025-07-31 09:40:23,"{""short_code"":""em5zeV"",""original_url"":""https://hackstack.io/warm/island/1069""}"
1070,1070,368,created,2025-04-05 15:31:17,"{""short_code"":""imkGFs"",""original_url"":""https://acme.dev/keen/window/1070""}"
1071,1071,352,created,2025-06-21 18:50:18,"{""short_code"":""rxfdxd"",""original_url"":""https://relay.cloud/amber/canyon/1071""}"
1072,1072,387,created,2025-06-07 08:15:21,"{""short_code"":""jhdNZM"",""original_url"":""https://seeded.app/proud/pioneer/1072""}"
1073,1073,221,created,2025-11-27 17:07:07,"{""short_code"":""MwnUpR"",""original_url"":""https://opswise.net/tidy/anchor/1073""}"
1074,1074,3,created,2025-10-21 02:16:30,"{""short_code"":""fCBcUR"",""original_url"":""https://relay.cloud/proud/journey/1074""}"
1075,1075,154,created,2025-08-09 18:24:06,"{""short_code"":""R9WodH"",""original_url"":""https://relay.cloud/gold/meadow/1075""}"
1076,1076,340,created,2025-08-31 17:59:37,"{""short_code"":""my4siP"",""original_url"":""https://acme.dev/calm/pioneer/1076""}"
1077,1077,221,created,2025-11-12 00:26:25,"{""short_code"":""QqCzbn"",""original_url"":""https://relay.cloud/vivid/quartz/1077""}"
1078,1078,52,created,2025-12-21 06:02:29,"{""short_code"":""A239fF"",""original_url"":""https://acme.dev/rapid/pioneer/1078""}"
1079,1079,31,created,2025-04-23 09:02:18,"{""short_code"":""SvU7ET"",""original_url"":""https://opswise.net/cobalt/trail/1079""}"
1080,1080,7,created,2025-05-16 07:45:25,"{""short_code"":""Gs57X1"",""original_url"":""https://relay.cloud/ivory/beacon/1080""}"
1081,1081,115,created,2025-06-04 01:48:09,"{""short_code"":""JyuSmd"",""original_url"":""https://hackstack.io/lively/beacon/1081""}"
1082,1082,302,created,2025-05-06 17:06:09,"{""short_code"":""Oe1phX"",""original_url"":""https://seeded.app/dawn/canyon/1082""}"
1083,1083,131,created,2026-01-27 10:02:11,"{""short_code"":""dXUxoF"",""original_url"":""https://example.com/brisk/lagoon/1083""}"
1084,1084,251,created,2025-05-03 10:53:07,"{""short_code"":""W1G9Vc"",""original_url"":""https://acme.dev/rapid/zenith/1084""}"
1085,1085,301,created,2025-10-12 05:33:14,"{""short_code"":""Gb56Db"",""original_url"":""https://example.com/ivory/kernel/1085""}"
1086,1086,220,created,2025-10-29 22:37:36,"{""short_code"":""g7pS6g"",""original_url"":""https://seeded.app/opal/island/1086""}"
1087,1087,208,created,2025-05-17 06:07:22,"{""short_code"":""0DNdU6"",""original_url"":""https://seeded.app/warm/signal/1087""}"
1088,1088,318,created,2026-02-19 02:47:36,"{""short_code"":""ObGRtM"",""original_url"":""https://example.com/proud/window/1088""}"
1089,1089,170,created,2025-10-21 10:42:37,"{""short_code"":""5Xb9t8"",""original_url"":""https://hackstack.io/jade/signal/1089""}"
1090,1090,107,created,2025-05-14 03:27:55,"{""short_code"":""bwKF4R"",""original_url"":""https://hackstack.io/rapid/delta/1090""}"
1091,1091,270,created,2025-11-18 15:35:18,"{""short_code"":""ItG8LJ"",""original_url"":""https://hackstack.io/forest/anchor/1091""}"
1092,1092,103,created,2025-09-09 03:36:03,"{""short_code"":""NSdJnt"",""original_url"":""https://seeded.app/keen/canyon/1092""}"
1093,1093,107,created,2025-02-26 06:10:55,"{""short_code"":""pLtGaG"",""original_url"":""https://example.com/mellow/garden/1093""}"
1094,1094,338,created,2025-05-07 07:34:37,"{""short_code"":""TDv5fM"",""original_url"":""https://example.com/amber/window/1094""}"
1095,1095,94,created,2026-01-16 15:34:15,"{""short_code"":""9vKNXa"",""original_url"":""https://opswise.net/rapid/journey/1095""}"
1096,1096,39,created,2025-09-03 20:25:10,"{""short_code"":""ODJuDs"",""original_url"":""https://relay.cloud/ivory/orbit/1096""}"
1097,1097,267,created,2025-08-06 21:53:30,"{""short_code"":""l4lpGh"",""original_url"":""https://seeded.app/vivid/quartz/1097""}"
1098,1098,340,created,2025-05-13 15:24:06,"{""short_code"":""oYPpVx"",""original_url"":""https://acme.dev/ember/island/1098""}"
1099,1099,21,created,2025-01-31 19:13:06,"{""short_code"":""WNgG76"",""original_url"":""https://seeded.app/quiet/engine/1099""}"
1100,1100,358,created,2025-05-25 11:41:00,"{""short_code"":""8euAvo"",""original_url"":""https://example.com/ivory/kernel/1100""}"
1101,1101,189,created,2026-02-19 11:03:24,"{""short_code"":""rYwPzy"",""original_url"":""https://acme.dev/lively/island/1101""}"
1102,1102,173,created,2025-02-27 04:50:04,"{""short_code"":""oDwWT9"",""original_url"":""https://hackstack.io/ember/garden/1102""}"
1103,1103,182,created,2025-08-28 19:05:10,"{""short_code"":""PMqGe1"",""original_url"":""https://opswise.net/rapid/quartz/1103""}"
1104,1104,167,created,2025-12-01 15:49:06,"{""short_code"":""ChWbmt"",""original_url"":""https://hackstack.io/tidy/journey/1104""}"
1105,1105,151,created,2025-07-13 22:16:55,"{""short_code"":""bihITy"",""original_url"":""https://hackstack.io/forest/quartz/1105""}"
1106,1106,58,created,2025-05-09 20:26:52,"{""short_code"":""vMrlDW"",""original_url"":""https://relay.cloud/cobalt/meadow/1106""}"
1107,1107,279,created,2025-11-01 11:41:42,"{""short_code"":""lKx1Nq"",""original_url"":""https://example.com/rapid/delta/1107""}"
1108,1108,211,created,2025-11-19 15:01:15,"{""short_code"":""ZhH6Gz"",""original_url"":""https://relay.cloud/rapid/zenith/1108""}"
1109,1109,356,created,2025-07-09 00:25:50,"{""short_code"":""Sspm1t"",""original_url"":""https://acme.dev/navy/meadow/1109""}"
1110,1110,219,created,2025-09-05 08:37:22,"{""short_code"":""81ZRxc"",""original_url"":""https://example.com/urban/anchor/1110""}"
1111,1111,54,created,2025-08-04 15:57:48,"{""short_code"":""bxnqYB"",""original_url"":""https://example.com/gold/kernel/1111""}"
1112,1112,166,created,2025-12-13 16:09:30,"{""short_code"":""da0VA8"",""original_url"":""https://acme.dev/urban/lagoon/1112""}"
1113,1113,231,created,2025-05-04 04:55:49,"{""short_code"":""78VWjJ"",""original_url"":""https://relay.cloud/lively/journey/1113""}"
1114,1114,164,created,2025-01-25 21:53:18,"{""short_code"":""gkvHpM"",""original_url"":""https://relay.cloud/gold/canyon/1114""}"
1115,1115,189,created,2025-09-26 05:55:37,"{""short_code"":""5pFPEP"",""original_url"":""https://hackstack.io/forest/yard/1115""}"
1116,1116,30,created,2025-04-29 11:33:01,"{""short_code"":""1JV4c2"",""original_url"":""https://hackstack.io/clear/uplink/1116""}"
1117,1117,367,created,2025-04-29 13:54:25,"{""short_code"":""8OQB0K"",""original_url"":""https://opswise.net/tidy/anchor/1117""}"
1118,1118,192,created,2026-01-02 00:36:43,"{""short_code"":""tk4GCo"",""original_url"":""https://relay.cloud/quiet/island/1118""}"
1119,1119,207,created,2025-04-02 07:55:53,"{""short_code"":""JdaPoP"",""original_url"":""https://seeded.app/lively/island/1119""}"
1120,1120,354,created,2026-02-15 04:00:07,"{""short_code"":""IuIZsX"",""original_url"":""https://example.com/amber/zenith/1120""}"
1121,1121,285,created,2025-10-02 20:25:07,"{""short_code"":""Q2Ga8Z"",""original_url"":""https://acme.dev/gold/canyon/1121""}"
1122,1122,70,created,2025-09-19 00:07:47,"{""short_code"":""tEESFS"",""original_url"":""https://seeded.app/quiet/network/1122""}"
1123,1123,170,created,2026-02-06 01:23:13,"{""short_code"":""kYdnR2"",""original_url"":""https://opswise.net/jade/uplink/1123""}"
1124,1124,128,created,2025-02-06 15:35:39,"{""short_code"":""3kD3Zo"",""original_url"":""https://hackstack.io/silver/uplink/1124""}"
1125,1125,82,created,2025-10-13 18:12:55,"{""short_code"":""fZonaT"",""original_url"":""https://example.com/dawn/signal/1125""}"
1126,1126,147,created,2026-02-04 13:04:06,"{""short_code"":""N6czI3"",""original_url"":""https://opswise.net/lively/beacon/1126""}"
